WJSpecID,Scientific,ScientificGenus,English,help1,help2,EnglishGenus,2010 IUCN Red List category,Taxo,BLFamilyLatin,BLFamilyEnglish,FamSequID,IOCOrder
7570,Acanthiza iredalei,Acanthiza,Slender-billed Thornbill,15,#VALUE!,Thornbill,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7571,Acanthiza chrysorrhoa,Acanthiza,Yellow-rumped Thornbill,14,#VALUE!,Thornbill,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7572,Acanthiza uropygialis,Acanthiza,Chestnut-rumped Thornbill,16,#VALUE!,Thornbill,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7573,Acanthiza nana,Acanthiza,Yellow Thornbill,7,#VALUE!,Thornbill,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7574,Acanthiza lineata,Acanthiza,Striated Thornbill,9,#VALUE!,Thornbill,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7575,Acanthiza robustirostris,Acanthiza,Slaty-backed Thornbill,13,#VALUE!,Thornbill,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7576,Smicrornis brevirostris,Smicrornis,Weebill,#VALUE!,#VALUE!,Weebill,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7579,Gerygone cinerea,Gerygone,Mountain Gerygone,9,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7580,Gerygone chloronota,Gerygone,Green-backed Gerygone,13,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7581,Gerygone palpebrosa,Gerygone,Fairy Gerygone,6,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7582,Gerygone olivacea,Gerygone,White-throated Gerygone,15,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7583,Gerygone chrysogaster,Gerygone,Yellow-bellied Gerygone,15,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7584,Gerygone magnirostris,Gerygone,Large-billed Gerygone,13,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7585,Gerygone hypoxantha,Gerygone,Biak Gerygone,5,#VALUE!,Gerygone,,IOC27,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7586,Gerygone tenebrosa,Gerygone,Dusky Gerygone,6,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7587,Gerygone sulphurea,Gerygone,Golden-bellied Gerygone,15,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7588,Gerygone inornata,Gerygone,Plain Gerygone,6,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7589,Gerygone dorsalis,Gerygone,Rufous-sided Gerygone,13,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7590,Gerygone ruficollis,Gerygone,Brown-breasted Gerygone,15,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7591,Gerygone levigaster,Gerygone,Mangrove Gerygone,9,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7592,Gerygone fusca,Gerygone,Western Gerygone,8,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7594,Gerygone mouki,Gerygone,Brown Gerygone,6,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7595,Gerygone modesta,Gerygone,Norfolk Island Gerygone,8,15,Gerygone,VU,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7596,Gerygone igata,Gerygone,Grey Gerygone,5,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7597,Gerygone albofrontata,Gerygone,Chatham Gerygone,8,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7598,Gerygone flavolateralis,Gerygone,Fan-tailed Gerygone,11,#VALUE!,Gerygone,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7599,Aphelocephala leucopsis,Aphelocephala,Southern Whiteface,9,#VALUE!,Whiteface,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7600,Aphelocephala pectoralis,Aphelocephala,Chestnut-breasted Whiteface,18,#VALUE!,Whiteface,NT,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7601,Aphelocephala nigricincta,Aphelocephala,Banded Whiteface,7,#VALUE!,Whiteface,LC,BL3,Acanthizidae,Thornbills and gerygones,120,PASSERIFORMES
7623,Amalocichla sclateriana,Amalocichla,Greater Ground-robin,8,#VALUE!,Ground-robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7624,Amalocichla incerta,Amalocichla,Lesser Ground-robin,7,#VALUE!,Ground-robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7625,Monachella muelleriana,Monachella,Torrent Robin,8,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7626,Microeca fascinans,Microeca,Jacky-winter,#VALUE!,#VALUE!,Jacky-winter,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7627,Microeca hemixantha,Microeca,Golden-bellied Flyrobin,15,#VALUE!,Flyrobin,NT,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7628,Microeca flavigaster,Microeca,Lemon-bellied Flyrobin,14,#VALUE!,Flyrobin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7629,Microeca griseoceps,Microeca,Yellow-legged Flyrobin,14,#VALUE!,Flyrobin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7630,Microeca flavovirescens,Microeca,Olive Flyrobin,6,#VALUE!,Flyrobin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7631,Microeca papuana,Microeca,Canary Flyrobin,7,#VALUE!,Flyrobin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7632,Eugerygone rubra,Eugerygone,Garnet Robin,7,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7633,Petroica bivittata,Petroica,Alpine Robin,7,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7634,Petroica archboldi,Petroica,Snow Mountain Robin,5,14,Robin,DD,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7635,Petroica multicolor,Petroica,Scarlet Robin,8,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7636,Petroica macrocephala,Petroica,Tomtit,#VALUE!,#VALUE!,Tomtit,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7637,Petroica goodenovii,Petroica,Red-capped Robin,11,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7638,Petroica phoenicea,Petroica,Flame Robin,6,#VALUE!,Robin,NT,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7639,Petroica rosea,Petroica,Rose Robin,5,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7640,Petroica rodinogaster,Petroica,Pink Robin,5,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7641,Petroica australis,Petroica,New Zealand Robin,4,12,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7642,Petroica traversi,Petroica,Black Robin,6,#VALUE!,Robin,EN,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7643,Melanodryas cucullata,Melanodryas,Hooded Robin,7,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7644,Melanodryas vittata,Melanodryas,Dusky Robin,6,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7645,Tregellasia capito,Tregellasia,Pale-yellow Robin,12,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7649,Tregellasia leucops,Tregellasia,White-faced Robin,12,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7650,Eopsaltria australis,Eopsaltria,Eastern Yellow Robin,8,15,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7651,Eopsaltria griseogularis,Eopsaltria,Western Yellow Robin,8,15,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7652,Eopsaltria flaviventris,Eopsaltria,Yellow-bellied Robin,15,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7653,Eopsaltria georgiana,Eopsaltria,White-breasted Robin,15,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7654,Eopsaltria pulverulenta,Eopsaltria,Mangrove Robin,9,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7655,Poecilodryas brachyura,Poecilodryas,Black-chinned Robin,14,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7656,Poecilodryas hypoleuca,Poecilodryas,Black-sided Robin,12,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7657,Poecilodryas superciliosa,Poecilodryas,White-browed Robin,13,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7658,Poecilodryas placens,Poecilodryas,Olive-yellow Robin,13,#VALUE!,Robin,NT,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7659,Poecilodryas albonotata,Poecilodryas,Black-throated Robin,15,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7660,Peneothello sigillatus,Peneothello,White-winged Robin,13,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7661,Peneothello cryptoleuca,Peneothello,Smoky Robin,6,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7662,Peneothello cyanus,Peneothello,Blue-grey Robin,10,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7663,Peneothello bimaculata,Peneothello,White-rumped Robin,13,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7664,Heteromyias albispecularis,Heteromyias,Grey-headed Robin,12,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7666,Pachycephalopsis hattamensis,Pachycephalopsis,Green-backed Robin,13,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7667,Pachycephalopsis poliosoma,Pachycephalopsis,White-eyed Robin,11,#VALUE!,Robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7668,Drymodes superciliaris,Drymodes,Northern Scrub-robin,9,#VALUE!,Scrub-robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7669,Drymodes brunneopygia,Drymodes,Southern Scrub-robin,9,#VALUE!,Scrub-robin,LC,BL3,Petroicidae,Australasian robins,150,PASSERIFORMES
7677,Irena puella,Irena,Asian Fairy-bluebird,6,#VALUE!,Fairy-bluebird,LC,BL3,Irenidae,Fairy-bluebirds,165,PASSERIFORMES
7678,Irena cyanogastra,Irena,Philippine Fairy-bluebird,11,#VALUE!,Fairy-bluebird,LC,BL3,Irenidae,Fairy-bluebirds,165,PASSERIFORMES
7679,Chloropsis flavipennis,Chloropsis,Philippine Leafbird,11,#VALUE!,Leafbird,VU,BL3,Chloropseidae,Leafbirds,180,PASSERIFORMES
7680,Chloropsis palawanensis,Chloropsis,Yellow-throated Leafbird,16,#VALUE!,Leafbird,LC,BL3,Chloropseidae,Leafbirds,180,PASSERIFORMES
7681,Chloropsis sonnerati,Chloropsis,Greater Green Leafbird,8,14,Leafbird,LC,BL3,Chloropseidae,Leafbirds,180,PASSERIFORMES
7682,Chloropsis cyanopogon,Chloropsis,Lesser Green Leafbird,7,13,Leafbird,NT,BL3,Chloropseidae,Leafbirds,180,PASSERIFORMES
7683,Chloropsis cochinchinensis,Chloropsis,Blue-winged Leafbird,12,#VALUE!,Leafbird,LC,BL3,Chloropseidae,Leafbirds,180,PASSERIFORMES
7684,Chloropsis aurifrons,Chloropsis,Golden-fronted Leafbird,15,#VALUE!,Leafbird,LC,BL3,Chloropseidae,Leafbirds,180,PASSERIFORMES
7685,Chloropsis hardwickii,Chloropsis,Orange-bellied Leafbird,15,#VALUE!,Leafbird,LC,BL3,Chloropseidae,Leafbirds,180,PASSERIFORMES
7686,Chloropsis venusta,Chloropsis,Blue-masked Leafbird,12,#VALUE!,Leafbird,NT,BL3,Chloropseidae,Leafbirds,180,PASSERIFORMES
7690,Orthonyx temminckii,Orthonyx,Australian Logrunner,11,#VALUE!,Logrunner,LC,BL3,Orthonychidae,Logrunners,122,PASSERIFORMES
7691,Orthonyx spaldingii,Orthonyx,Chowchilla,#VALUE!,#VALUE!,Chowchilla,LC,BL3,Orthonychidae,Logrunners,122,PASSERIFORMES
7695,Pomatostomus isidorei,Pomatostomus,New Guinea Babbler,4,11,Babbler,LC,BL3,Pomatostomidae,Australasian babblers,121,PASSERIFORMES
7696,Pomatostomus temporalis,Pomatostomus,Grey-crowned Babbler,13,#VALUE!,Babbler,LC,BL3,Pomatostomidae,Australasian babblers,121,PASSERIFORMES
7697,Pomatostomus superciliosus,Pomatostomus,White-browed Babbler,13,#VALUE!,Babbler,LC,BL3,Pomatostomidae,Australasian babblers,121,PASSERIFORMES
7698,Pomatostomus halli,Pomatostomus,Hall's Babbler,7,#VALUE!,Babbler,LC,BL3,Pomatostomidae,Australasian babblers,121,PASSERIFORMES
7699,Pomatostomus ruficeps,Pomatostomus,Chestnut-crowned Babbler,17,#VALUE!,Babbler,LC,BL3,Pomatostomidae,Australasian babblers,121,PASSERIFORMES
7704,Lanius tigrinus,Lanius,Tiger Shrike,6,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7705,Lanius bucephalus,Lanius,Bull-headed Shrike,12,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7706,Lanius collurio,Lanius,Red-backed Shrike,11,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7708,Lanius isabellinus,Lanius,Rufous-tailed Shrike,14,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7710,Lanius cristatus,Lanius,Brown Shrike,6,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7711,Lanius collurioides,Lanius,Burmese Shrike,8,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7712,Lanius gubernator,Lanius,Emin's Shrike,7,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7713,Lanius souzae,Lanius,Souza's Shrike,8,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7714,Lanius vittatus,Lanius,Bay-backed Shrike,11,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7715,Lanius schach,Lanius,Long-tailed Shrike,12,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7716,Lanius tephronotus,Lanius,Grey-backed Shrike,12,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7717,Lanius validirostris,Lanius,Mountain Shrike,9,#VALUE!,Shrike,NT,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7718,Lanius minor,Lanius,Lesser Grey Shrike,7,12,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7719,Lanius ludovicianus,Lanius,Loggerhead Shrike,11,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7721,Lanius excubitor,Lanius,Great Grey Shrike,6,11,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7722,Lanius meridionalis,Lanius,Southern Grey Shrike,9,14,Shrike,,IOC27,Laniidae,Shrikes,140,PASSERIFORMES
7723,Lanius sphenocercus,Lanius,Chinese Grey Shrike,8,13,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7724,Lanius excubitoroides,Lanius,Grey-backed Fiscal,12,#VALUE!,Fiscal,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7725,Lanius cabanisi,Lanius,Long-tailed Fiscal,12,#VALUE!,Fiscal,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7726,Lanius dorsalis,Lanius,Taita Fiscal,6,#VALUE!,Fiscal,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7727,Lanius somalicus,Lanius,Somali Fiscal,7,#VALUE!,Fiscal,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7728,Lanius mackinnoni,Lanius,Mackinnon's Shrike,12,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7729,Lanius collaris,Lanius,Common Fiscal,7,#VALUE!,Fiscal,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7730,Lanius newtoni,Lanius,Sao Tome Fiscal,4,9,Fiscal,CR,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7732,Lanius senator,Lanius,Woodchat Shrike,9,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7733,Lanius nubicus,Lanius,Masked Shrike,7,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7734,Corvinella corvina,Corvinella,Yellow-billed Shrike,14,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7735,Urolestes melanoleucus,Urolestes,Magpie Shrike,7,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7737,Eurocephalus rueppelli,Eurocephalus,White-rumped Shrike,13,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7738,Eurocephalus anguitimens,Eurocephalus,White-crowned Shrike,14,#VALUE!,Shrike,LC,BL3,Laniidae,Shrikes,140,PASSERIFORMES
7749,Cyclarhis gujanensis,Cyclarhis,Rufous-browed Peppershrike,14,#VALUE!,Peppershrike,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7750,Cyclarhis nigrirostris,Cyclarhis,Black-billed Peppershrike,13,#VALUE!,Peppershrike,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7751,Vireolanius melitophrys,Vireolanius,Chestnut-sided Shrike-vireo,15,#VALUE!,Shrike-vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7752,Vireolanius pulchellus,Vireolanius,Green Shrike-vireo,6,#VALUE!,Shrike-vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7753,Vireolanius eximius,Vireolanius,Yellow-browed Shrike-vireo,14,#VALUE!,Shrike-vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7754,Vireolanius leucotis,Vireolanius,Slaty-capped Shrike-vireo,13,#VALUE!,Shrike-vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7755,Vireo brevipennis,Vireo,Slaty Vireo,6,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7756,Vireo bellii,Vireo,Bell's Vireo,7,#VALUE!,Vireo,NT,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7757,Vireo atricapilla,Vireo,Black-capped Vireo,13,#VALUE!,Vireo,VU,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7758,Vireo nelsoni,Vireo,Dwarf Vireo,6,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7759,Vireo huttoni,Vireo,Hutton's Vireo,9,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7761,Vireo carmioli,Vireo,Yellow-winged Vireo,14,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7762,Vireo masteri,Vireo,Choco Vireo,6,#VALUE!,Vireo,EN,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7763,Vireo griseus,Vireo,White-eyed Vireo,11,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7767,Vireo pallens,Vireo,Mangrove Vireo,9,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7772,Vireo bairdi,Vireo,Cozumel Vireo,8,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7773,Vireo gundlachii,Vireo,Cuban Vireo,6,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7774,Vireo crassirostris,Vireo,Thick-billed Vireo,13,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7778,Vireo caribaeus,Vireo,San Andres Vireo,4,11,Vireo,VU,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7779,Vireo vicinior,Vireo,Grey Vireo,5,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7780,Vireo hypochryseus,Vireo,Golden Vireo,7,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7781,Vireo modestus,Vireo,Jamaican Vireo,9,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7782,Vireo nanus,Vireo,Flat-billed Vireo,12,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7783,Vireo latimeri,Vireo,Puerto Rican Vireo,7,13,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7784,Vireo osburni,Vireo,Blue Mountain Vireo,5,14,Vireo,NT,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7785,Vireo cassinii,Vireo,Cassin's Vireo,9,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7786,Vireo plumbeus,Vireo,Plumbeous Vireo,10,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7787,Vireo solitarius,Vireo,Blue-headed Vireo,12,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7789,Vireo flavifrons,Vireo,Yellow-throated Vireo,16,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7790,Vireo philadelphicus,Vireo,Philadelphia Vireo,13,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7791,Vireo olivaceus,Vireo,Red-eyed Vireo,9,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7795,Vireo flavoviridis,Vireo,Yellow-green Vireo,13,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7796,Vireo gracilirostris,Vireo,Noronha Vireo,8,#VALUE!,Vireo,NT,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7797,Vireo altiloquus,Vireo,Black-whiskered Vireo,16,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7799,Vireo magister,Vireo,Yucatan Vireo,8,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7803,Vireo gilvus,Vireo,Warbling Vireo,9,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7804,Vireo leucophrys,Vireo,Brown-capped Vireo,13,#VALUE!,Vireo,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7805,Hylophilus amaurocephalus,Hylophilus,Grey-eyed Greenlet,10,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7806,Hylophilus poicilotis,Hylophilus,Rufous-crowned Greenlet,15,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7808,Hylophilus thoracicus,Hylophilus,Lemon-chested Greenlet,14,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7809,Hylophilus semicinereus,Hylophilus,Grey-chested Greenlet,13,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7810,Hylophilus pectoralis,Hylophilus,Ashy-headed Greenlet,12,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7811,Hylophilus sclateri,Hylophilus,Tepui Greenlet,6,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7812,Hylophilus muscicapinus,Hylophilus,Buff-cheeked Greenlet,13,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7813,Hylophilus brunneiceps,Hylophilus,Brown-headed Greenlet,13,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7814,Hylophilus hypoxanthus,Hylophilus,Dusky-capped Greenlet,13,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7815,Hylophilus semibrunneus,Hylophilus,Rufous-naped Greenlet,13,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7816,Hylophilus aurantiifrons,Hylophilus,Golden-fronted Greenlet,15,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7817,Hylophilus flavipes,Hylophilus,Scrub Greenlet,6,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7818,Hylophilus olivaceus,Hylophilus,Olivaceous Greenlet,11,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7819,Hylophilus ochraceiceps,Hylophilus,Tawny-crowned Greenlet,14,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7820,Hylophilus decurtatus,Hylophilus,Lesser Greenlet,7,#VALUE!,Greenlet,LC,BL3,Vireonidae,Vireos and allies,141,PASSERIFORMES
7831,Androphobus viridis,Androphobus,Papuan Whipbird,7,#VALUE!,Whipbird,DD,BL3,Eupetidae,"Whipbirds, wedgebills and jewel-babblers",126,PASSERIFORMES
7832,Psophodes olivaceus,Psophodes,Eastern Whipbird,8,#VALUE!,Whipbird,LC,BL3,Eupetidae,"Whipbirds, wedgebills and jewel-babblers",126,PASSERIFORMES
7833,Psophodes nigrogularis,Psophodes,Western Whipbird,8,#VALUE!,Whipbird,NT,BL3,Eupetidae,"Whipbirds, wedgebills and jewel-babblers",126,PASSERIFORMES
7834,Psophodes occidentalis,Psophodes,Chiming Wedgebill,8,#VALUE!,Wedgebill,LC,BL3,Eupetidae,"Whipbirds, wedgebills and jewel-babblers",126,PASSERIFORMES
7835,Psophodes cristatus,Psophodes,Chirruping Wedgebill,11,#VALUE!,Wedgebill,LC,BL3,Eupetidae,"Whipbirds, wedgebills and jewel-babblers",126,PASSERIFORMES
